,PCB_ID,batch_id,board_number,Paste volume per aperture,Stencil thickness,Paste viscosity,Ambient RH,Ambient temperature,Peak reflow temperature,Time above liquidus,mech causes,root causes,Defect
2470,PCB2470,7,2470,0.0387213924902399,96.86861270222946,186.64823941655817,43.68120082011519,23.01450620421785,255.59924050801047,60.502856788937706,,,No Defect
2471,PCB2471,7,2471,0.0422471900417325,101.45796254599313,175.54575838137126,45.120095892689285,23.30672310548695,251.8824770594427,62.70651786470507,,,No Defect
2472,PCB2472,7,2472,0.0390792574801673,100.63905319558388,232.68416517624613,37.66830323777672,21.953308535219264,253.2462850399134,59.04948498743517,,,No Defect
2473,PCB2473,7,2473,0.0387377172902298,101.03210535187752,234.3965598689835,32.240167449133295,23.427897465019782,256.7302423525836,57.50389503222908,,,No Defect
2474,PCB2474,7,2474,0.0410696821420395,99.95828174736975,182.0673479068776,44.87030489048482,22.974868979798146,255.767678538768,52.874490862233415,,,No Defect
2475,PCB2475,7,2475,0.0405190963285574,100.03814018184733,192.16601188787752,44.16298446612067,22.55398843803435,255.84802250092005,53.99143919595245,,,No Defect
2476,PCB2476,7,2476,0.0385164559341179,98.19928062392724,209.417900040136,41.323060044623006,22.31050373952896,253.67069565243403,62.519589930661816,,,No Defect
2477,PCB2477,7,2477,0.0409228404557065,103.71264138662788,227.3985527207444,35.82452648441605,22.831587969607742,252.9688131312425,50.653071955172464,,,No Defect
2478,PCB2478,7,2478,0.0407666963804547,101.60275146265592,203.70492352648708,38.148788775742574,23.610414988829948,256.6054342919165,63.35127697864514,,,No Defect
2479,PCB2479,7,2479,0.0399422097350262,98.37735855610592,173.09581667547718,42.36607810730377,24.24629387552969,249.45625730562148,52.157006246207374,non coalescence,low peak reflow temperature,Open Circuit
2480,PCB2480,7,2480,0.0380333878671937,98.3916306257169,218.93520178367243,36.06177172462856,23.2669844140648,252.9835277632932,50.19717676562162,,,No Defect
2481,PCB2481,7,2481,0.0395815940933403,99.50767601611938,211.92054858249065,46.608163810529575,20.62672974600327,257.1174341437029,60.88460864173027,,,No Defect
2482,PCB2482,7,2482,0.0418880002876745,102.41624931962536,196.53273458565133,43.51116180470524,22.49710338747749,254.2555404877445,55.49950568003849,,,No Defect
2483,PCB2483,7,2483,0.0392164534006063,100.64199633851132,226.00634590831527,36.64947335483439,22.673589242712907,251.6527453756777,52.38788643828975,,,No Defect
2484,PCB2484,7,2484,0.0405178485593678,98.73180506624442,165.23010566883875,42.25729865514546,24.772846355740448,255.2918915928165,44.8127346781406,non coalescence,low time above liquidus,Open Circuit
2485,PCB2485,7,2485,0.0392323966512533,100.85589247044584,232.4587851303172,37.77673647287786,21.95210067263032,257.7471233141388,59.30800337071055,,,No Defect
2486,PCB2486,7,2486,0.0399573932426307,100.48162535935116,201.91737194345603,36.36130482251409,24.244249172088693,254.10131935802104,55.25526060774086,,,No Defect
2487,PCB2487,7,2487,0.0367573922173649,97.1429567340201,228.7523423049065,34.83608124275352,23.02008151413576,255.0070029323988,65.84725128148827,,,No Defect
2488,PCB2488,7,2488,0.0416830816962582,101.39494692406376,179.58746678988047,40.84936880490204,24.319640368914698,255.51104891929245,50.9587688691384,,,No Defect
2489,PCB2489,7,2489,0.0407775569488765,100.74334444644914,203.9788137763668,44.79535627138213,21.668624660136075,254.35302799248387,58.26389558184587,,,No Defect
2490,PCB2490,7,2490,0.0404240464609803,99.41356638028616,179.5149626610477,41.10541801951007,24.24135806666409,257.6201167870096,63.09514599614138,,,No Defect
2491,PCB2491,7,2491,0.0433660272538188,104.6445962710248,181.95222277223604,34.11631686415601,26.16200488138404,259.90173624542285,50.22156846638512,aperture overfill; excess reflow spreading,high ambient temperature; high peak reflow temperature; high stencil thickness,Solder Bridging
2492,PCB2492,7,2492,0.038761942337645,99.58158431180952,217.36953512310183,36.26683299928289,23.32041456632829,252.997981492268,65.30106427094115,,,No Defect
2493,PCB2493,7,2493,0.0396250107690243,97.64921970951934,183.80356665656203,47.00844377097893,22.253656053873737,254.7639567838023,66.05497069603642,,,No Defect
2494,PCB2494,7,2494,0.0384631985177334,98.032084958337,199.30437977099604,35.711571908243215,24.59246467745347,252.9203164347674,57.943753551542,,,No Defect
2495,PCB2495,7,2495,0.0418854613129106,100.82383765843852,170.40601657132993,45.22720555616968,23.61231611664925,256.35134959955053,58.50502513743786,,,No Defect
2496,PCB2496,7,2496,0.0417390724235784,101.8668847230481,194.89251178690708,45.86984177201359,21.923756515787765,253.3606458633788,79.77216257468157,excess reflow spreading,high time above liquidus,Solder Bridging
2497,PCB2497,7,2497,0.0425012683957514,101.94501234298411,177.87806906153412,44.49915638402272,23.37977810926045,257.5187033718501,67.34561366998444,,,No Defect
2498,PCB2498,7,2498,0.0430660580549752,104.80446976989624,192.96142058272463,37.800265722148055,24.410065314879905,252.9492505818797,55.47870244308586,aperture overfill,high stencil thickness,Solder Bridging
2499,PCB2499,7,2499,0.0391383983204631,97.63696486151368,184.820947231877,42.16281263234833,23.60680852351837,252.7606700091833,62.62569583313143,,,No Defect
2500,PCB2500,7,2500,0.0409489765178104,101.12138191039044,199.8832596130461,43.453382701636734,22.322774347112983,255.8403275923046,65.32791384438343,,,No Defect
2501,PCB2501,7,2501,0.0423246278776438,101.87963433668496,172.13178898476804,43.021811788756494,24.160588035454914,253.9587101202784,46.93740806355069,,,No Defect
2502,PCB2502,7,2502,0.0423338180049802,102.80647419078824,188.23760920854627,42.031080999932925,23.46527235155434,259.50993976924786,66.47575048577339,,,No Defect
2503,PCB2503,7,2503,0.0406988899799494,98.45251589176004,157.0708500402223,41.63279523360956,25.482411293834247,257.2633787065387,61.38707527774663,,,No Defect
2504,PCB2504,7,2504,0.038368540513399,99.55679913552866,228.0120439181763,37.1352145236128,22.423854486106745,258.7990053173168,71.3099075723213,,,No Defect
2505,PCB2505,7,2505,0.0414166443132825,100.49506532177573,165.9042719962035,39.93178026431912,25.441530391503385,253.464611588912,63.212677039989885,,,No Defect
2506,PCB2506,7,2506,0.0418324137441276,103.64015472312728,213.5373849093104,38.6317017711356,22.910326864874165,258.12293989098134,56.61266477840122,,,No Defect
2507,PCB2507,7,2507,0.0374170102516013,97.25889770483498,218.8540499887069,39.7625077102544,22.21431737899447,253.3284569175572,62.52812602332968,,,No Defect
2508,PCB2508,7,2508,0.0408962388601601,102.39394266031772,209.2041641696236,33.964432873432905,24.53473856690972,257.5490263984187,55.01748252788919,,,No Defect
2509,PCB2509,7,2509,0.0399545712278899,99.83757307909484,198.5010843423316,40.256923365582495,23.34372515762282,257.0687747701145,71.37196872319005,,,No Defect
2510,PCB2510,7,2510,0.0401412761501721,98.53203547484463,177.68189221103034,44.35100791197273,23.42710533547656,254.9867975617429,56.32518555121338,,,No Defect
2511,PCB2511,7,2511,0.0389056819679541,99.12649379696484,207.2284291383842,38.08288150587481,23.43407161355187,252.3231887936764,54.765592140076016,,,No Defect
2512,PCB2512,7,2512,0.0382668573102216,97.42490210328806,202.1613154134893,39.89241403206847,23.21619169539556,256.1049700771807,67.91032814616666,,,No Defect
2513,PCB2513,7,2513,0.04050242282045,100.4896283656749,191.65998271849887,38.56321978591176,24.26698312624292,256.2419580799939,66.38182699916467,,,No Defect
2514,PCB2514,7,2514,0.0403124714992687,100.39864221819307,199.95568836996827,40.96806677667298,23.055656368062508,252.70373206836976,69.1946297036885,,,No Defect
2515,PCB2515,7,2515,0.0401851127573529,96.96554507617256,153.4700732067381,47.1216277524662,24.108447196310635,255.15706612001424,54.30010933923004,aperture overfill,low paste viscosity,Solder Bridging
2516,PCB2516,7,2516,0.0394259738618221,100.18143072284128,220.5710473781949,40.11537017580822,22.03726611292665,254.11252135777065,60.68996598907198,,,No Defect
2517,PCB2517,7,2517,0.0390322441289337,97.66432631213544,191.06327018025544,39.78751649845768,23.9451729439628,256.99069169926463,74.50388069112782,excess reflow spreading,high time above liquidus,Solder Bridging
2518,PCB2518,7,2518,0.0407067811442368,100.3042620825664,188.8989915194373,44.036134208391,22.841398145515207,255.97099281511493,67.72839637085339,,,No Defect
2519,PCB2519,7,2519,0.0397544050043999,98.6186361910423,191.7470380950181,44.45149975210256,22.54434100911426,250.60613408098084,48.62245503962882,,,No Defect
2520,PCB2520,7,2520,0.0388469683906566,97.98228643605786,195.6806275318553,38.972010721293,23.897871736686778,248.93077840449627,52.57509836524076,non coalescence,low peak reflow temperature,Open Circuit
2521,PCB2521,7,2521,0.0415874757998658,101.81458422918364,186.30037894123024,39.22099696866407,24.421584773355967,253.6749040316216,53.09437440295972,,,No Defect
2522,PCB2522,7,2522,0.0417507772708391,100.87804266649005,189.5849441772404,49.40924675281689,21.251910492634103,252.62776608922297,72.970717267032,,high ambient rh,No Defect
2523,PCB2523,7,2523,0.0381131818830965,95.4677082097638,182.1480879307524,45.221473172725545,22.89911319469566,255.6811239786224,51.60478151121741,,,No Defect
2524,PCB2524,7,2524,0.0394346196523397,98.77764992847057,193.02931486884825,39.105116070178745,24.030287030773955,252.8857229624521,60.6239462375978,,,No Defect
2525,PCB2525,7,2525,0.035975565514065,94.10843782953232,201.03537456474595,35.332844108758955,24.616724752564785,255.16954798715628,66.13566024567044,poor paste transfer,low stencil thickness,Open Circuit
2526,PCB2526,7,2526,0.039558230651496,98.70583055377516,196.9818736087447,44.04266384039497,22.348499363240503,257.3383984390392,63.589959253233886,,,No Defect
2527,PCB2527,7,2527,0.0384063002252172,99.88020809466828,225.317491757614,33.52035915288572,23.6718098558987,250.07499097249217,62.30277887029696,non coalescence,low peak reflow temperature,Open Circuit
2528,PCB2528,7,2528,0.0419599741124278,102.23989567801488,183.3305227539924,39.34920715790504,24.57706256855685,255.687066302333,64.75677349862528,,,No Defect
2529,PCB2529,7,2529,0.042850885390397,100.5179274088776,145.45367958413652,45.015054045819575,25.259555516058168,252.0973353037622,69.65914143909919,aperture overfill,low paste viscosity,Solder Bridging
2530,PCB2530,7,2530,0.040282357178077,99.96515616545784,203.4878869310198,45.21724050005342,21.618882936817133,252.5917678860247,63.29578002134839,,,No Defect
2531,PCB2531,7,2531,0.0385993726375808,96.14675223956752,180.01766679536186,44.59280103554767,23.22713398469825,254.828571980238,62.31537944955972,,,No Defect
2532,PCB2532,7,2532,0.037900173950921,95.81280935555776,190.1484110401064,40.73238604948904,23.73279779875542,254.4010212746135,62.97386004910784,,,No Defect
2533,PCB2533,7,2533,0.041361997428169,100.79418938213328,177.08901909907408,41.6582603359511,24.285064916498545,255.11611234888096,59.3430065455861,,,No Defect
2534,PCB2534,7,2534,0.0412807041814277,102.53764412508976,200.9687013536781,37.94104461119621,23.90475282964689,254.2273611481449,65.02317236613499,,,No Defect
2535,PCB2535,7,2535,0.0408706232667679,99.91069422228156,180.88151677345743,44.50699163234335,23.219356243859263,252.2224689281664,56.16135303980158,,,No Defect
2536,PCB2536,7,2536,0.0384419775543151,98.29748909375706,198.81887289819352,34.55976349709261,25.00463734299789,258.5566482570724,64.0575729013154,,,No Defect
2537,PCB2537,7,2537,0.0364929218959484,98.1401132667788,243.9821503998257,28.313805421513884,24.050504185113944,252.09958712220072,67.90410544931524,,low ambient rh,No Defect
2538,PCB2538,7,2538,0.041060432835883,99.80403386089688,184.10332899916745,47.375887086144566,22.19363733457153,252.67875200153995,63.81977728891045,,,No Defect
2539,PCB2539,7,2539,0.0408319888796466,100.76933946011276,196.74928815704243,43.51630874303938,22.541425391319205,259.50130886136003,63.598164393151336,,,No Defect
2540,PCB2540,7,2540,0.0399207438026553,99.62789185255888,207.40898767367293,46.61233186388445,20.97722614854485,259.2740485554308,60.80264043306521,,,No Defect
2541,PCB2541,7,2541,0.0394315656916261,100.47707418530148,225.83585497766555,40.927839230785615,21.505315182706227,259.34164350819003,68.5533660940681,,,No Defect
2542,PCB2542,7,2542,0.0383922005405545,97.09470197374615,197.03978161854067,41.21335766961424,23.182429240790142,252.4908810048824,63.20633002006914,,,No Defect
2543,PCB2543,7,2543,0.0379559218115884,100.59059032889844,248.1552664446433,31.038958773046858,23.013653272009265,252.85256162646,66.19910296379236,poor paste transfer,high paste viscosity,Open Circuit
2544,PCB2544,7,2544,0.0390335433568665,98.4377698688098,199.29097733864432,41.41015745836934,22.99038131999676,254.1895187217989,55.21399711159653,,,No Defect
2545,PCB2545,7,2545,0.0377272241704301,100.05906893823456,257.83397752620857,36.24754355867135,20.902186701279383,252.6526781916073,67.0629438856724,poor paste transfer,high paste viscosity,Open Circuit
2546,PCB2546,7,2546,0.0391598525015254,97.41642313279117,188.8146769107024,46.193194600080304,22.24119483051307,255.1921320222085,60.06197077902441,,,No Defect
2547,PCB2547,7,2547,0.0405092327172716,100.32726432718448,197.17717319051368,42.359701162053895,22.86126079266127,252.42092759282983,66.42014502280423,,,No Defect
2548,PCB2548,7,2548,0.0371216034602734,97.426231442247,230.6511540694113,39.82310157179696,21.519648476890964,254.103794080728,67.44711086239313,,,No Defect
2549,PCB2549,7,2549,0.0372733829569941,97.1142494407685,226.1260336494049,40.355259846285634,21.64810935325927,258.7936294661313,68.01978185178757,,,No Defect
2550,PCB2550,7,2550,0.0389548783062786,97.79808594588108,190.4652237103433,40.2149363311046,23.88957633435288,253.80071136498591,56.51520634583427,,,No Defect
2551,PCB2551,7,2551,0.04119938763577,101.91477082854064,194.99994076184544,36.77274986083142,24.636114300389814,253.4068876499168,66.12231053386685,,,No Defect
2552,PCB2552,7,2552,0.0420471949598412,101.8238300002655,173.3540897619065,38.97460812416086,25.327651019554825,249.8703638948554,56.19990442815951,non coalescence,low peak reflow temperature,Open Circuit
2553,PCB2553,7,2553,0.041951884703922,98.2931393949838,129.9318781381359,44.91105629828664,26.262057432907948,251.38477643607723,57.55852436644336,aperture overfill,low paste viscosity; high ambient temperature,Solder Bridging
2554,PCB2554,7,2554,0.0408196843447953,101.1322996105106,198.9928359840744,39.029254408823206,23.735641429142955,253.3781003977021,55.49434988320623,,,No Defect
2555,PCB2555,7,2555,0.0424935977323317,102.46319019424598,183.9484945289987,43.90649941169006,23.24679766910795,254.3862190078723,68.78390467726047,,,No Defect
2556,PCB2556,7,2556,0.0396492352092317,101.11105679533064,222.58169356699315,35.22146838910041,23.393058968723864,257.46363286843825,54.47437898390866,,,No Defect
2557,PCB2557,7,2557,0.0392898777246741,99.21604248231698,205.1401104764257,36.83911829153325,23.991469451644896,255.9990292050797,63.6056114348535,,,No Defect
2558,PCB2558,7,2558,0.0400846934969944,99.57536708174334,199.43579590413256,42.68655962316402,22.63986759900304,258.03057331831826,61.3464002573733,,,No Defect
2559,PCB2559,7,2559,0.0403234653320533,100.661358851939,204.68202366145408,40.1109912319042,23.07105675559481,256.27032971397847,61.92550154987385,,,No Defect
2560,PCB2560,7,2560,0.0418199528860635,104.8617226372627,221.68644798770868,33.57804183846747,23.945955201176297,256.66720624652527,52.50019557622318,aperture overfill,high stencil thickness,Solder Bridging
2561,PCB2561,7,2561,0.0393888098990653,100.64885032804814,223.55565143654448,36.723768461732085,22.89749433931907,254.5195209518628,57.51163369449167,,,No Defect
2562,PCB2562,7,2562,0.0399469360135048,99.78629186287692,202.84758342126264,42.66688824489111,22.43605724368137,255.0371678321349,51.43524697867037,,,No Defect
2563,PCB2563,7,2563,0.0415488190722665,99.5464959306343,163.23830268684867,45.99399335810208,23.909794792974782,255.2177771436995,58.56140805844144,,,No Defect
2564,PCB2564,7,2564,0.0412760858472244,99.29480137659402,161.51207524029743,46.72593753092119,23.794952452016453,254.1723113700904,61.7290608227583,,,No Defect
2565,PCB2565,7,2565,0.0392848943773816,100.61248251903372,228.70459807891547,37.88903572741284,22.245940474699463,254.93247440498493,67.02479003002257,,,No Defect
2566,PCB2566,7,2566,0.0392712150411537,97.37724539998015,162.30375259577082,31.60492578908253,28.156604827522443,254.52104611518848,58.60925477374806,,high ambient temperature,No Defect
2567,PCB2567,7,2567,0.0372666722136773,97.37669872152895,219.58716399965903,34.887706562787066,23.66600699377691,257.3165995975263,60.52075403485328,,,No Defect
2568,PCB2568,7,2568,0.037137046530838,97.21977061935348,218.918910182548,34.72143357078948,23.75457528057348,252.21234771197672,53.91663228624756,,,No Defect
2569,PCB2569,7,2569,0.0378635071272513,98.8945029828945,236.19786259501865,39.49172277653458,21.30744544341318,254.438927982906,54.83853807359021,,,No Defect
2570,PCB2570,7,2570,0.0416065704347762,98.24843377687796,143.48154870012593,48.36411081025096,24.438096055672005,257.4599885018201,53.320871342755545,aperture overfill,low paste viscosity,Solder Bridging
2571,PCB2571,7,2571,0.0425457567155585,102.67061320783684,180.0964601387289,41.606488012655305,24.172239934825694,256.9417397403205,61.355316600692255,,,No Defect
2572,PCB2572,7,2572,0.0411167267074783,99.19175396694436,173.24552508400825,49.36626294459473,22.316313980971444,257.4003894546768,59.31085429219024,,high ambient rh,No Defect
2573,PCB2573,7,2573,0.0418385020790427,103.43793993317736,210.8332721972429,39.97246578226605,22.761923585988207,253.787187531896,69.15487260182198,,,No Defect
2574,PCB2574,7,2574,0.043825410885698,102.02006228120858,151.22384572233517,50.24859296999821,23.43409337426992,253.98702643962025,55.93507859750059,aperture overfill,high ambient rh; low paste viscosity,Solder Bridging
2575,PCB2575,7,2575,0.0398105440695937,98.35774758375632,172.83326556586042,38.40365852742314,25.53547323288632,254.9241014860848,60.873204621951736,,,No Defect
2576,PCB2576,7,2576,0.0413530083907048,100.0941957178325,171.717835396681,40.80784040060778,24.921137230611315,258.08053979951524,63.35769261334514,,,No Defect
2577,PCB2577,7,2577,0.0402069068361323,101.6493903776417,214.1677201520913,33.032308448782864,24.578940147421324,254.7984645630169,46.89500040982262,,,No Defect
2578,PCB2578,7,2578,0.0392844725987285,99.63481696855447,204.07544715665423,33.969827506098014,24.916203213804007,258.09278205125645,66.8877145289457,,,No Defect
2579,PCB2579,7,2579,0.0380564521116532,97.32135154952122,210.35838133679388,42.72489056244897,21.962115456544392,259.7679259287473,66.69249918431112,excess reflow spreading,high peak reflow temperature,Solder Bridging
2580,PCB2580,7,2580,0.0403328053985763,101.04621230081943,210.5545015318292,41.7788973234048,22.24472508460285,256.803562013485,47.68472226457342,,,No Defect
2581,PCB2581,7,2581,0.0417777990288448,100.338384344918,161.5688937567219,41.7306553238465,25.278930440309264,256.807480446645,67.50290177456354,,,No Defect
2582,PCB2582,7,2582,0.0415119924212539,102.46439867038347,206.27387827688983,41.04099858456613,22.73888464538438,256.0946620890901,62.83039940629212,,,No Defect
2583,PCB2583,7,2583,0.0394366506097737,98.7937632107894,199.4928679441379,43.943690360269386,22.287102773911684,254.26067518631444,63.72358006300036,,,No Defect
2584,PCB2584,7,2584,0.0387237188927412,98.05297330153849,208.58362013581925,42.514980152144446,22.14733885260572,255.03984199577533,70.43600397372633,,,No Defect
2585,PCB2585,7,2585,0.0390170704872518,99.00467630774224,211.2007358512455,40.879328408257386,22.46517140601263,255.0239726330393,68.38426057309579,,,No Defect
2586,PCB2586,7,2586,0.0412273086949762,102.454535572125,217.4554745979376,42.868497126404606,21.521849557412214,254.4139112775799,66.05918959016849,,,No Defect
2587,PCB2587,7,2587,0.0398389910204435,98.87145012903925,194.4771418097795,44.73089286371029,22.37573738059228,255.54065472070045,67.27493033448067,,,No Defect
2588,PCB2588,7,2588,0.0385454217896468,100.05136323104556,232.2880008780044,34.70055573341762,22.977486605680813,252.5955960110289,64.76320873778653,,,No Defect
2589,PCB2589,7,2589,0.0389820028644528,98.80585110957692,210.33100978806016,40.26537231060794,22.704908398493263,257.8321780046452,55.5118738732203,,,No Defect
2590,PCB2590,7,2590,0.0415813554489414,103.84960030089732,218.2460211188109,35.23519155581377,23.71056012990995,253.68519558938743,59.16373385788593,,,No Defect
2591,PCB2591,7,2591,0.0415650164472471,103.17972696857504,213.6664379197877,42.09682255190694,21.98251955753844,255.5976678598685,60.98250285468273,,,No Defect
2592,PCB2592,7,2592,0.039829326934733,101.20200127356026,232.0615652277988,42.96433582712689,20.592015104416323,249.7971272303733,58.96908655456181,non coalescence,low peak reflow temperature,Open Circuit
2593,PCB2593,7,2593,0.0403483585203413,99.01144435063726,177.24820616026608,41.933494309960224,24.260020117756586,250.6629088788629,65.48212305295067,,,No Defect
2594,PCB2594,7,2594,0.0383883853278806,99.40133651620228,219.94899234956853,31.94015039763306,24.54614202436234,254.17302408773625,52.95872891430862,,,No Defect
2595,PCB2595,7,2595,0.0401575920038519,100.05189131205876,203.3171516136032,43.3119856203618,22.259337873956063,254.9904312343022,57.33539172374528,,,No Defect
2596,PCB2596,7,2596,0.0411512931345009,99.86719474617976,175.61039651360915,44.10072520231614,23.738629381490465,253.9992595334384,56.07809410056922,,,No Defect
2597,PCB2597,7,2597,0.041496232521358,100.04695439615952,170.56637478481824,44.32879078557272,23.98609134070721,257.05665170779423,60.01341223014669,,,No Defect
2598,PCB2598,7,2598,0.0428813937294307,102.09058854672936,163.69699462071492,43.678038855473154,24.60625384464778,253.77506632611184,58.63225223578812,,,No Defect
2599,PCB2599,7,2599,0.0399839339110657,98.9210089137966,185.92800333748173,41.90392609357615,23.74067999117712,248.90828795746896,62.87319092363916,non coalescence,low peak reflow temperature,Open Circuit
2600,PCB2600,7,2600,0.0389384344758163,99.3548851176066,217.3159099373005,37.83536092352564,22.99933174570378,254.9519999208995,74.77641158180361,excess reflow spreading,high time above liquidus,Solder Bridging
2601,PCB2601,7,2601,0.0426375270257934,102.62815361980024,187.77118162071145,45.7818108847021,22.5206906512711,254.51462946241367,50.001385776634855,,,No Defect
2602,PCB2602,7,2602,0.0431975339547127,104.51708851198325,202.34717105810577,44.77143983948504,21.92614458654256,252.4558034348083,61.078683704259966,,,No Defect
2603,PCB2603,7,2603,0.0398482089351275,100.857042039968,222.1568401490252,38.37039986586824,22.55921688128213,255.0029851212745,62.02230751764151,,,No Defect
2604,PCB2604,7,2604,0.0417769743492764,103.54748953741137,213.15351856841528,39.13796414196773,22.899154035620256,258.5773634460232,69.28347724586574,,,No Defect
2605,PCB2605,7,2605,0.0397900181696342,99.47308968182332,185.27699932720017,33.26191074621416,26.31055918442897,255.901110413444,71.59602516693815,,high ambient temperature,No Defect
2606,PCB2606,7,2606,0.0352942200971968,94.07406636456332,225.0769924343768,39.14704708398358,22.116278094655904,255.970500025636,55.07229591238124,poor paste transfer,low stencil thickness,Open Circuit
2607,PCB2607,7,2607,0.0376177904095745,98.8399411260292,239.2455055218226,38.77822119695448,21.369787765905155,256.2861638734878,68.59183050298843,,,No Defect
2608,PCB2608,7,2608,0.0370313089978327,98.92463148914898,249.53598392307123,32.859919016686824,22.46733644645118,255.56024464142249,54.69052499538604,poor paste transfer,high paste viscosity,Open Circuit
2609,PCB2609,7,2609,0.0399690992028363,99.91572382716107,201.1523666341143,39.76561343611259,23.444238135769133,259.722376731319,64.43072606877472,excess reflow spreading,high peak reflow temperature,Solder Bridging
2610,PCB2610,7,2610,0.0391703784384375,98.991507641324,202.89276580175869,38.09050427712445,23.82075700963919,255.99538582072384,67.79726326155286,,,No Defect
2611,PCB2611,7,2611,0.03819843563388,95.26841666024046,178.71192085673695,47.10238042365701,22.66289696688425,252.939946777794,53.08417737858477,poor paste transfer,low stencil thickness,Open Circuit
2612,PCB2612,7,2612,0.0414349503357486,101.24348270826032,187.47187054460352,42.7488703417454,23.424841901874565,259.17162404287893,52.4004947574131,,,No Defect
2613,PCB2613,7,2613,0.0419828898857758,103.6386384295263,207.9572408343668,39.62336011033391,23.08615134886072,253.53902164264568,53.57729461155237,,,No Defect
2614,PCB2614,7,2614,0.0407029603303148,99.9241416649742,189.7901983363672,40.56476367841061,23.926187316776257,253.73210395730595,65.14492820256162,,,No Defect
2615,PCB2615,7,2615,0.0416730428917327,100.97928228033004,181.60966731420385,45.098870375979615,23.10426172262038,254.10207098758207,67.23435524497499,,,No Defect
2616,PCB2616,7,2616,0.0406818262716138,100.27815648605628,186.4120152551085,39.1112051856574,24.55287392381158,255.70260031078087,61.33537421332949,,,No Defect
2617,PCB2617,7,2617,0.0393381510408753,99.79917959674282,231.9100388314362,49.78057113104444,18.633849898520328,252.43287805969908,52.76371806227822,,low ambient temperature; high ambient rh,No Defect
2618,PCB2618,7,2618,0.0377471294953448,97.0502518871556,203.5110948426416,37.06045166103929,24.07925707082723,255.94173254743697,52.849017549926025,,,No Defect
2619,PCB2619,7,2619,0.0410151869353767,99.61987339147332,178.1211057676362,45.76710906407336,23.12347074992274,257.551317049768,62.37169561988059,,,No Defect
2620,PCB2620,7,2620,0.0390862991803162,100.62810247849022,227.62595571395315,34.03353536093278,23.500845836934463,252.93420055105332,67.04509558989301,,,No Defect
2621,PCB2621,7,2621,0.0428131505726087,103.36782687718546,190.18418671589268,40.29056912155867,24.00538319372337,248.5631331244221,69.07260210501127,non coalescence,low peak reflow temperature,Open Circuit
2622,PCB2622,7,2622,0.0391889294229056,99.14848653858472,198.7459198366712,34.11014666645792,25.252642230475185,254.16375324730905,55.93810699857495,,,No Defect
2623,PCB2623,7,2623,0.0389367310726328,98.2802512355964,193.82920438766087,38.53158881468456,24.25728804817283,254.6870316031996,52.28048664621381,,,No Defect
2624,PCB2624,7,2624,0.0402618659124352,100.47887377128086,199.9884714472687,37.339773886932015,24.245240962836107,257.68849854347906,63.684258366610464,,,No Defect
2625,PCB2625,7,2625,0.0388616620036106,99.387090413825,225.82632431561632,44.37096466611314,20.590644904364343,255.54046620616168,57.46655546249416,,,No Defect
2626,PCB2626,7,2626,0.0385424546449043,96.835144622068,194.37253789811945,45.96993112829771,22.0529156823311,254.9092508965332,62.16775740573843,,,No Defect
2627,PCB2627,7,2627,0.0403971785968718,99.1427135754288,179.0839947894493,40.830671884542696,24.51205116288028,254.66024560689016,59.273771017903485,,,No Defect
2628,PCB2628,7,2628,0.04119835474488,102.37468267057348,211.90497756408308,40.92662278567279,22.476533689219107,250.86413006064944,63.82294771634085,,,No Defect
2629,PCB2629,7,2629,0.0410144839391611,99.00126260326316,173.5564184507935,48.81294573683413,22.52591084784492,253.91549438835327,70.39266505656744,,,No Defect
2630,PCB2630,7,2630,0.0394999234753915,99.2027107960933,202.36339916476496,42.52010349163117,22.581807343493576,257.4495723632439,55.34421223507864,,,No Defect
2631,PCB2631,7,2631,0.0404116769923109,102.83984756699888,229.9649655659361,33.51008885923249,23.534306727593105,256.4431897290676,50.73608681129699,,,No Defect
2632,PCB2632,7,2632,0.040296921070982,101.62091034148123,218.49212751269093,38.27144496113209,22.84550294123736,257.54145545750094,67.38159572015556,,,No Defect
2633,PCB2633,7,2633,0.0403721784408753,101.2394524053978,223.3983325084114,44.602869453278174,20.69889219312074,254.72170276961745,59.81115418895065,,,No Defect
2634,PCB2634,7,2634,0.0402452742562967,101.5231092633489,219.5060244532509,38.67574370582297,22.667660253449856,255.45976871533347,50.73433976496483,,,No Defect
2635,PCB2635,7,2635,0.0418262622001522,102.0472622714642,189.13425825771384,39.60156086454951,24.27574846090792,257.3298818714233,57.086301672283184,,,No Defect
2636,PCB2636,7,2636,0.037025012640777,97.03211868130846,215.62239676944031,32.91474776922098,24.56260412575287,255.47690847280728,64.00970279177903,,,No Defect
2637,PCB2637,7,2637,0.0383173841756581,99.66273601352204,235.18787536569624,35.968586680452574,22.485130395829927,253.57079366548777,61.49299298086713,,,No Defect
2638,PCB2638,7,2638,0.0363592764421515,94.03756985513346,204.6512075780804,42.73739426792425,22.368383935251927,254.1357176342012,68.02692977179107,poor paste transfer,low stencil thickness,Open Circuit
2639,PCB2639,7,2639,0.038900102943689,98.24784362952856,194.9311274250063,36.90889702567543,24.68531277580652,250.9722906453323,59.47175472983782,,,No Defect
2640,PCB2640,7,2640,0.0405337610025421,99.1938953095587,183.4084612557288,44.84793795192059,23.0891995581981,252.0884216954476,55.78872397428447,,,No Defect
